1.349599999999999909e+03,4.316699942010534841e+01,2.240720149128899834e+02
1.359599999999999909e+03,4.316438774814345436e+01,2.251643470855875080e+02
1.367799999999999955e+03,4.317000000000000171e+01,2.260600000000000023e+02
1.377799999999999955e+03,4.355387794084878550e+01,2.258149225730641092e+02
1.387799999999999955e+03,4.393827203252575941e+01,2.255732774145393762e+02
1.395900000000000091e+03,4.425000000000000000e+01,2.253799999999999955e+02
1.405900000000000091e+03,4.355230780943078628e+01,2.252305333177256443e+02
1.415900000000000091e+03,4.285481537806156638e+01,2.250771884513474106e+02
1.424000000000000000e+03,4.228999999999999915e+01,2.249499999999999886e+02
1.434000000000000000e+03,4.300476895319496862e+01,2.244995930886333326e+02
1.444000000000000000e+03,4.372125729885722478e+01,2.240610907118614819e+02
1.452200000000000045e+03,4.431000000000000227e+01,2.237100000000000080e+02
1.462200000000000045e+03,4.422770234623894225e+01,2.240141502552742452e+02
1.472200000000000045e+03,4.414621300557802641e+01,2.243191989823348251e+02
1.480400000000000091e+03,4.407999999999999829e+01,2.245699999999999932e+02
1.490400000000000091e+03,4.459589806726823724e+01,2.244470079284638189e+02
1.500400000000000091e+03,4.511192574060024185e+01,2.243262421997222873e+02
1.508500000000000000e+03,4.553000000000000114e+01,2.242299999999999898e+02
1.518500000000000000e+03,4.464115925916873806e+01,2.247570094764897419e+02
1.528500000000000000e+03,4.375481934646573734e+01,2.253008175851323074e+02
1.536700000000000045e+03,4.303000000000000114e+01,2.257599999999999909e+02
1.546700000000000045e+03,4.312244257909782164e+01,2.256564753265150500e+02
1.556700000000000045e+03,4.321497847229181843e+01,2.255533065774604609e+02
1.564799999999999955e+03,4.328999999999999915e+01,2.254699999999999989e+02
1.574799999999999955e+03,4.254977847462404839e+01,2.255012098691800873e+02
1.584799999999999955e+03,4.180956566023063203e+01,2.255333108432891436e+02
1.592900000000000091e+03,4.121000000000000085e+01,2.255600000000000023e+02
1.602900000000000091e+03,4.130543356073625461e+01,2.258492496061872714e+02
1.612900000000000091e+03,4.140158951287603628e+01,2.261374037966223511e+02
1.621000000000000000e+03,4.147999999999999687e+01,2.263700000000000045e+02
1.631000000000000000e+03,4.207573828118933790e+01,2.263410380481957418e+02
1.641000000000000000e+03,4.267148367831571676e+01,2.263127356403345232e+02
1.649200000000000045e+03,4.315999999999999659e+01,2.262899999999999920e+02
1.659200000000000045e+03,4.326992258738059860e+01,2.262615260536637720e+02
1.669200000000000045e+03,4.337985255063558299e+01,2.262331678477757748e+02
1.677400000000000091e+03,4.346999999999999886e+01,2.262100000000000080e+02
1.687400000000000091e+03,4.352933205716603027e+01,2.265951103343839748e+02
1.697400000000000091e+03,4.358995493838239099e+01,2.269793798449567817e+02
1.705500000000000000e+03,4.364000000000000057e+01,2.272899999999999920e+02
1.715500000000000000e+03,4.421780908276996769e+01,2.267461717026751273e+02
1.725500000000000000e+03,4.479814509790517718e+01,2.262135244453248504e+02
1.733599999999999909e+03,4.527000000000000313e+01,2.257899999999999920e+02
1.743599999999999909e+03,4.588542683011317536e+01,2.256159699873141449e+02
1.753599999999999909e+03,4.650111238651111734e+01,2.254455282827064480e+02
1.761700000000000045e+03,4.700000000000000000e+01,2.253100000000000023e+02
1.771700000000000045e+03,4.706495141272800709e+01,2.242118911983396004e+02
1.781700000000000045e+03,4.714037514017459785e+01,2.231162825157797727e+02
1.789900000000000091e+03,4.721000000000000085e+01,2.222199999999999989e+02
1.799900000000000091e+03,4.662574108736424705e+01,2.218346978152655140e+02
1.809900000000000091e+03,4.604280077461373821e+01,2.214419074508829510e+02
1.818200000000000045e+03,4.556000000000000227e+01,2.211100000000000136e+02
1.828200000000000045e+03,4.496565417692287525e+01,2.210401673244251413e+02
1.838200000000000045e+03,4.437135180344595398e+01,2.209688688999566466e+02
1.846299999999999955e+03,4.389000000000000057e+01,2.209099999999999966e+02
1.856299999999999955e+03,4.419597932567567256e+01,2.214794973375959728e+02
1.866299999999999955e+03,4.450475682480354322e+01,2.220427448157476817e+02
1.874500000000000000e+03,4.475999999999999801e+01,2.225000000000000000e+02
1.884500000000000000e+03,4.478690633620595918e+01,2.229452362786453534e+02
1.894500000000000000e+03,4.481554160426271949e+01,2.233900488187235567e+02
1.902599999999999909e+03,4.484000000000000341e+01,2.237500000000000000e+02
1.912599999999999909e+03,4.496081957492616255e+01,2.239000375461336034e+02
1.922599999999999909e+03,4.508183554059894504e+01,2.240494432318494944e+02
1.930700000000000045e+03,4.517999999999999972e+01,2.241699999999999875e+02
1.940700000000000045e+03,4.410193807695407031e+01,2.240947567020670022e+02
1.950700000000000045e+03,4.302392749168924979e+01,2.240165335716074537e+02
1.958900000000000091e+03,4.214000000000000057e+01,2.239499999999999886e+02
1.968900000000000091e+03,4.216477885402125025e+01,2.238754671201741644e+02
1.978900000000000091e+03,4.218960592191638881e+01,2.238010054025130842e+02
1.987099999999999909e+03,4.221000000000000085e+01,2.237400000000000091e+02
1.997099999999999909e+03,4.246530580462412985e+01,2.237006478252819193e+02
2.007099999999999909e+03,4.272062914193134020e+01,2.236616763564780683e+02
2.015299999999999955e+03,4.292999999999999972e+01,2.236299999999999955e+02
2.025299999999999955e+03,4.355761531469426728e+01,2.235539748489932208e+02
2.035299999999999955e+03,4.418527985647740053e+01,2.234796814794590887e+02
2.043500000000000000e+03,4.470000000000000284e+01,2.234199999999999875e+02
2.053500000000000000e+03,4.498722222046998098e+01,2.233842159815477828e+02
2.063500000000000000e+03,4.527446146873463562e+01,2.233487883784714825e+02
2.071699999999999818e+03,4.550999999999999801e+01,2.233199999999999932e+02
2.081699999999999818e+03,4.467571593661514129e+01,2.236581746483039126e+02
2.091699999999999818e+03,4.384245962838364363e+01,2.240064529568938951e+02
2.099900000000000091e+03,4.315999999999999659e+01,2.243000000000000114e+02
2.109900000000000091e+03,4.348381188607340420e+01,2.243611493707306863e+02
2.119900000000000091e+03,4.380766449131567697e+01,2.244215758296151648e+02
2.128000000000000000e+03,4.407000000000000028e+01,2.244699999999999989e+02
2.138000000000000000e+03,4.424374155460259317e+01,2.245163602179093232e+02
2.148000000000000000e+03,4.441750309771913408e+01,2.245624329900059877e+02
2.156199999999999818e+03,4.456000000000000227e+01,2.245999999999999943e+02
2.166199999999999818e+03,4.480811666202322385e+01,2.247179484284774844e+02
2.176199999999999818e+03,4.505635791577855542e+01,2.248348746528056950e+02
2.184400000000000091e+03,4.525999999999999801e+01,2.249300000000000068e+02
2.194400000000000091e+03,4.466035018640933885e+01,2.244622754891054228e+02
2.204400000000000091e+03,4.406265015768129700e+01,2.239845540833345297e+02
2.212500000000000000e+03,4.357999999999999829e+01,2.235900000000000034e+02
2.222500000000000000e+03,4.325345049237638761e+01,2.237863887794345885e+02
2.232500000000000000e+03,4.292723085872624011e+01,2.239851764615390266e+02
2.240699999999999818e+03,4.265999999999999659e+01,2.241500000000000057e+02
2.250699999999999818e+03,4.259236196314785161e+01,2.240967433139756508e+02
2.260699999999999818e+03,4.252474855551367483e+01,2.240433496220875611e+02
2.268800000000000182e+03,4.246999999999999886e+01,2.240000000000000000e+02
2.278800000000000182e+03,4.231751442856262457e+01,2.240211632954296306e+02
2.288800000000000182e+03,4.216503187798932117e+01,2.240424507987158336e+02
2.297000000000000000e+03,4.203999999999999915e+01,2.240600000000000023e+02
2.307000000000000000e+03,4.279990591948791945e+01,2.246348814641427225e+02
2.317000000000000000e+03,4.356260608839654935e+01,2.251934977157027902e+02
2.325199999999999818e+03,4.418999999999999773e+01,2.256399999999999864e+02
2.335199999999999818e+03,4.400456389764419640e+01,2.258593026207051366e+02
2.345199999999999818e+03,4.381954742655259594e+01,2.260800813873698587e+02
2.353300000000000182e+03,4.367000000000000171e+01,2.262599999999999909e+02
2.363300000000000182e+03,4.404530412167086695e+01,2.255312020707139027e+02
2.373300000000000182e+03,4.442517822420245466e+01,2.248122681922103254e+02
2.381500000000000000e+03,4.474000000000000199e+01,2.242299999999999898e+02
2.391500000000000000e+03,4.446194733976355451e+01,2.239866477728091638e+02
2.401500000000000000e+03,4.418440922837440610e+01,2.237408726355322699e+02
2.409599999999999909e+03,4.396000000000000085e+01,2.235399999999999920e+02
2.419599999999999909e+03,4.447806151888968174e+01,2.241854195996810404e+02
2.429599999999999909e+03,4.499969118647701549e+01,2.248190211648473849e+02
2.437800000000000182e+03,4.542999999999999972e+01,2.253300000000000125e+02
2.447800000000000182e+03,4.532296849493445734e+01,2.255144353167525537e+02
2.457800000000000182e+03,4.521623416308757726e+01,2.256995535995939974e+02
2.465900000000000091e+03,4.513000000000000256e+01,2.258499999999999943e+02
2.475900000000000091e+03,4.509377301302799879e+01,2.255656233015003522e+02
2.485900000000000091e+03,4.505825226774337722e+01,2.252808884961744980e+02
2.494000000000000000e+03,4.503000000000000114e+01,2.250500000000000114e+02
2.504000000000000000e+03,4.516786869483095046e+01,2.242500388769248900e+02
2.514000000000000000e+03,4.531129479324222586e+01,2.234539726095908918e+02
2.522000000000000000e+03,4.542999999999999972e+01,2.228199999999999932e+02
2.532000000000000000e+03,4.537374293049914087e+01,2.216904836291845982e+02
2.542000000000000000e+03,4.532863859637934212e+01,2.205589933465096237e+02
2.550199999999999818e+03,4.529999999999999716e+01,2.196299999999999955e+02
2.560199999999999818e+03,4.582006547519047501e+01,2.181289519726558694e+02
2.570199999999999818e+03,4.635943738095728150e+01,2.166546335800738348e+02
2.578300000000000182e+03,4.681000000000000227e+01,2.154799999999999898e+02
2.588300000000000182e+03,4.662229472263512520e+01,2.146417246509151369e+02
2.598300000000000182e+03,4.644074947663901298e+01,2.137983290808692232e+02
2.606300000000000182e+03,4.629999999999999716e+01,2.131200000000000045e+02
2.616300000000000182e+03,4.608785132859141243e+01,2.118502444382990291e+02
2.626300000000000182e+03,4.588986062424125834e+01,2.105717087971263766e+02
2.634400000000000091e+03,4.574000000000000199e+01,2.095300000000000011e+02
2.644400000000000091e+03,4.663805657509320213e+01,2.086719997592920777e+02
2.654400000000000091e+03,4.754233934731777822e+01,2.078391167385400138e+02
2.662400000000000091e+03,4.827000000000000313e+01,2.071899999999999977e+02
2.672400000000000091e+03,4.879821839784041515e+01,2.062183666002424616e+02
2.682400000000000091e+03,4.933447162052172530e+01,2.052624093304852408e+02
2.690599999999999909e+03,4.978000000000000114e+01,2.044900000000000091e+02
2.700599999999999909e+03,5.036371755909847536e+01,2.035252093403654214e+02
2.710599999999999909e+03,5.095528190461195805e+01,2.025766734849077295e+02
2.718699999999999818e+03,5.143999999999999773e+01,2.018199999999999932e+02
2.728699999999999818e+03,5.195418187627904416e+01,2.002012351971243618e+02
2.738699999999999818e+03,5.249024634044869941e+01,1.986055235059557447e+02
2.746800000000000182e+03,5.293999999999999773e+01,1.973300000000000125e+02
2.756800000000000182e+03,5.290281192248941977e+01,1.968713228710233523e+02
2.766800000000000182e+03,5.286739093482680119e+01,1.964121906451312611e+02
2.774900000000000091e+03,5.284000000000000341e+01,1.960399999999999920e+02
2.784900000000000091e+03,5.259419911045566920e+01,1.962204151440781743e+02
2.794900000000000091e+03,5.234866924595540638e+01,1.964020209278791356e+02
2.803000000000000000e+03,5.214999999999999858e+01,1.965500000000000114e+02
2.813000000000000000e+03,5.248326188879001819e+01,1.961410229374355367e+02
2.823000000000000000e+03,5.281792134261424110e+01,1.957356901135466956e+02
2.831099999999999909e+03,5.309000000000000341e+01,1.954099999999999966e+02
2.841099999999999909e+03,5.308640394159891684e+01,1.953528619728611773e+02
2.851099999999999909e+03,5.308283524682838106e+01,1.952957185489371170e+02
2.859099999999999909e+03,5.307999999999999829e+01,1.952500000000000000e+02
2.869099999999999909e+03,5.356916809742750019e+01,1.950886004987982574e+02
2.879099999999999909e+03,5.405855070683874430e+01,1.949292228808111815e+02
2.887300000000000182e+03,5.446000000000000085e+01,1.948000000000000114e+02
2.897300000000000182e+03,5.451730014712496342e+01,1.934348909812463830e+02
2.907300000000000182e+03,5.458994931199430312e+01,1.920719870079690850e+02
2.915400000000000091e+03,5.465999999999999659e+01,1.909699999999999989e+02
2.925400000000000091e+03,5.547910492112448111e+01,1.902625498917337836e+02
2.935400000000000091e+03,5.630220887352642478e+01,1.895689110640209663e+02
2.943599999999999909e+03,5.697999999999999687e+01,1.890099999999999909e+02
2.953599999999999909e+03,5.806425424180999784e+01,1.881777311463461331e+02
2.963599999999999909e+03,5.915380867677581023e+01,1.873649158426081272e+02
2.971699999999999818e+03,6.003999999999999915e+01,1.867199999999999989e+02
2.981699999999999818e+03,6.053880531320944414e+01,1.853888594582152791e+02
2.991699999999999818e+03,6.105072320541679431e+01,1.840709167684684644e+02
2.999900000000000091e+03,6.147999999999999687e+01,1.830000000000000000e+02
3.009900000000000091e+03,6.155741092830619721e+01,1.818987725727211284e+02
3.019900000000000091e+03,6.164367218203580023e+01,1.807992476684019039e+02
3.028000000000000000e+03,6.171999999999999886e+01,1.799099999999999966e+02
3.038000000000000000e+03,6.276827559339453444e+01,1.794105958439014614e+02
3.048000000000000000e+03,6.381828920580185383e+01,1.789205169191644131e+02
3.056099999999999909e+03,6.467000000000000171e+01,1.785300000000000011e+02
3.066099999999999909e+03,6.511319241514091516e+01,1.780034752138937222e+02
3.076099999999999909e+03,6.555821870728081535e+01,1.774807234439926447e+02
3.084199999999999818e+03,6.592000000000000171e+01,1.770600000000000023e+02
3.094199999999999818e+03,6.704784945511728722e+01,1.762789390372720391e+02
3.104199999999999818e+03,6.817945897512989006e+01,1.755108152897613820e+02
3.112400000000000091e+03,6.910999999999999943e+01,1.748899999999999864e+02
3.122400000000000091e+03,6.994835540775987681e+01,1.742455526545404325e+02
3.132400000000000091e+03,7.078902061520288669e+01,1.736079619106988616e+02
3.140599999999999909e+03,7.148000000000000398e+01,1.730900000000000034e+02
3.150599999999999909e+03,7.214733464946444030e+01,1.722938547300448988e+02
3.160599999999999909e+03,7.281787328420311667e+01,1.715036746330884512e+02
3.168800000000000182e+03,7.337000000000000455e+01,1.708600000000000136e+02
3.178800000000000182e+03,7.373082118568112264e+01,1.696923991632759794e+02
3.188800000000000182e+03,7.409801752216874604e+01,1.685291197304647142e+02
3.196900000000000091e+03,7.440000000000000568e+01,1.675900000000000034e+02
3.206900000000000091e+03,7.439144788991032442e+01,1.664872051813943870e+02
3.216900000000000091e+03,7.438839650815020832e+01,1.653843479721138294e+02
3.225099999999999909e+03,7.439000000000000057e+01,1.644799999999999898e+02
3.235099999999999909e+03,7.535971513687290724e+01,1.637841711462886281e+02
3.245099999999999909e+03,7.633147855785479408e+01,1.630944749789817081e+02
3.253199999999999818e+03,7.712000000000000455e+01,1.625399999999999920e+02
3.263199999999999818e+03,7.815545623835291167e+01,1.625007301207559465e+02
3.273199999999999818e+03,7.919091784276176327e+01,1.624617568262044358e+02
3.281400000000000091e+03,8.004000000000000625e+01,1.624300000000000068e+02
3.291400000000000091e+03,8.064710652975053051e+01,1.626944740060049241e+02
3.295400000000000091e+03,8.089000000000000057e+01,1.628000000000000114e+02
3.305400000000000091e+03,8.204587033869202628e+01,1.622390502372011269e+02
3.309500000000000000e+03,8.251999999999999602e+01,1.620099999999999909e+02
3.319500000000000000e+03,8.376075060928496896e+01,1.610302890438911732e+02
3.323599999999999909e+03,8.426999999999999602e+01,1.606299999999999955e+02
3.333599999999999909e+03,8.481516337086706869e+01,1.589414453521007431e+02
3.337699999999999818e+03,8.504000000000000625e+01,1.582500000000000000e+02
3.347699999999999818e+03,8.508963420328458938e+01,1.580585046902681370e+02
3.351800000000000182e+03,8.510999999999999943e+01,1.579799999999999898e+02
3.361800000000000182e+03,8.510997430565714694e+01,1.576892195562058987e+02
3.365900000000000091e+03,8.510999999999999943e+01,1.575699999999999932e+02
3.375900000000000091e+03,8.550715439237556836e+01,1.573855605092204826e+02
3.380000000000000000e+03,8.567000000000000171e+01,1.573100000000000023e+02
3.390000000000000000e+03,8.583255700076254868e+01,1.572262383369631777e+02
3.400300000000000182e+03,8.600000000000000000e+01,1.571399999999999864e+02
3.410300000000000182e+03,8.636983008828799768e+01,1.576741928639060291e+02
3.420300000000000182e+03,8.673997462980467787e+01,1.582079482055704034e+02
3.428400000000000091e+03,8.704000000000000625e+01,1.586399999999999864e+02
3.438400000000000091e+03,8.835670579785514178e+01,1.584013427837359131e+02
3.448400000000000091e+03,8.967344005392320128e+01,1.581630001076263738e+02
3.456500000000000000e+03,9.073999999999999488e+01,1.579699999999999989e+02
3.466500000000000000e+03,9.122046108800790876e+01,1.582723828990018546e+02
3.476500000000000000e+03,9.170088818094792771e+01,1.585748738568177885e+02
3.484599999999999909e+03,9.209000000000000341e+01,1.588199999999999932e+02
3.494599999999999909e+03,9.150146861397934117e+01,1.582488281735142834e+02
3.504599999999999909e+03,9.091278816551803743e+01,1.576779638738355231e+02
3.512800000000000182e+03,9.043000000000000682e+01,1.572100000000000080e+02
3.522800000000000182e+03,8.953318496711867169e+01,1.569076149529046234e+02
3.532800000000000182e+03,8.863638293924890377e+01,1.566051527643124643e+02
3.540900000000000091e+03,8.790999999999999659e+01,1.563600000000000136e+02
3.550900000000000091e+03,8.849864608712167069e+01,1.564912630888885872e+02
3.560900000000000091e+03,8.908730004633518718e+01,1.566224555029133398e+02
3.569099999999999909e+03,8.956999999999999318e+01,1.567299999999999898e+02
3.579099999999999909e+03,8.996501837014385217e+01,1.565591841612928192e+02
3.589099999999999909e+03,9.036003705120648988e+01,1.563883697606384260e+02
3.597199999999999818e+03,9.068000000000000682e+01,1.562500000000000000e+02
