0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.992419414745591342e-04,-2.891770420943899633e-03,-9.999999099887533660e+00
-3.196968827749144954e-03,-1.156708552570241862e-02,-1.999999459931945012e+01
-7.193181919233214601e-03,-2.602594987461529299e-02,-2.999998289783011174e+01
-1.278788074974834821e-02,-4.626836178098304303e-02,-3.999996039495120215e+01
-1.998106312652660546e-02,-7.229431331106103698e-02,-4.999992349022339511e+01
-2.877272513021821715e-02,-1.041037902840872831e-01,-5.999986858320799854e+01
-3.577096279152759684e-02,-1.294244042528353844e-01,-6.689981842729261530e+01
-3.502633216437422287e-02,-1.456905004590692276e-01,-7.689979460763453289e+01
-1.140461929914116448e-02,-1.171045402961372051e-01,-8.689971528714725935e+01
2.503565164304090776e-02,-6.019594178781468435e-02,-9.509943101435460733e+01
6.574473962592691789e-02,-1.621701357139798683e-02,-1.050992165883319558e+02
8.023337531559562863e-02,-5.985983588615016726e-02,-1.150990760015933745e+02
7.254743571650618117e-02,-1.610279710186278135e-01,-1.232984290712615092e+02
1.534937893309853973e-02,-3.663668978369447604e-01,-1.332960987581617474e+02
-1.159898740556126739e-01,-6.637677907084116313e-01,-1.432907542084748798e+02
-2.767116022174470613e-01,-9.721204071102000910e-01,-1.513832560240499845e+02
-4.787075027085065937e-01,-1.423613774611544702e+00,-1.613709856357784815e+02
-6.278137214897292484e-01,-1.942191924480448861e+00,-1.713563867513927335e+02
-7.106067802887405804e-01,-2.417458261683258947e+00,-1.795421666200055881e+02
-8.477235214309051248e-01,-3.062303589492013423e+00,-1.895203317609152123e+02
-1.100500498634617408e+00,-3.782608699749616221e+00,-1.994910724768648151e+02
-1.390002110372736688e+00,-4.421277505172690248e+00,-2.075606204716775949e+02
-1.790700167175765189e+00,-5.268386245708885696e+00,-2.175166024835489793e+02
-2.184348632392642653e+00,-6.171788125704746442e+00,-2.274679157580081323e+02
-2.501871018335275032e+00,-6.954563098545596844e+00,-2.356242826447881384e+02
-2.937848460963569330e+00,-7.959857060644962345e+00,-2.455640087853817306e+02
-3.477090058267703121e+00,-9.020315895524921856e+00,-2.554929308613160401e+02
-3.996272044583883520e+00,-9.930953584042409688e+00,-2.636256221891711107e+02
-4.667683925722624139e+00,-1.113272175287278998e+01,-2.735303361880860962e+02
-5.330958484244167295e+00,-1.247175346732585588e+01,-2.834179780188644600e+02
-5.868682179664626020e+00,-1.367200603551486360e+01,-2.915117733970802192e+02
-6.577032940367272928e+00,-1.521687209834783872e+01,-3.013662319408142594e+02
-7.397322561662565299e+00,-1.681164383721601752e+01,-3.112040443592616157e+02
-8.153401347244210839e+00,-1.815642539057905225e+01,-3.192575734646866294e+02
-9.185243114852017499e+00,-1.981547314501664658e+01,-3.290647894037188053e+02
-1.034493080137822218e+01,-2.147186749173868492e+01,-3.388581597938122059e+02
-1.139113942446992844e+01,-2.282793865849202675e+01,-3.468772554531281571e+02
-1.275754188572626724e+01,-2.449859948649398333e+01,-3.566415380930177434e+02
-1.420036793322755031e+01,-2.620553103243715043e+01,-3.663885384753975814e+02
-1.542500567361602393e+01,-2.761464655008265012e+01,-3.742704410654495177e+02
-1.694270832578235897e+01,-2.942126045800578993e+01,-3.839880328795267133e+02
-1.841011550627798599e+01,-3.133241852656983539e+01,-3.936933436329908886e+02
-1.957571861054850970e+01,-3.297739699499678068e+01,-4.016416077486625227e+02
-2.100860118217079631e+01,-3.509212526566147972e+01,-4.113097438927245548e+02
-2.250558603824624271e+01,-3.733844623131777496e+01,-4.209384075114652433e+02
-2.376489818269502763e+01,-3.925407671819997546e+01,-4.287071698486315654e+02
-2.537296917267221730e+01,-4.164902679746441549e+01,-4.382820270708191970e+02
-2.703622403300530763e+01,-4.399790555551170712e+01,-4.478588700196111176e+02
-2.844121097562655365e+01,-4.588952243300563794e+01,-4.557130155761057040e+02
-3.024694120953113341e+01,-4.821666437814810990e+01,-4.652692409803515261e+02
-3.219185428987134401e+01,-5.062188967996804934e+01,-4.747787046689429076e+02
-3.386889379543193002e+01,-5.262690514152527044e+01,-4.824452853532691279e+02
-3.596588841637115763e+01,-5.513774316739884540e+01,-4.918950472989710079e+02
-3.800392604966766186e+01,-5.765712890607532159e+01,-5.013554274683814924e+02
-3.961146684211126257e+01,-5.970403391649102787e+01,-5.090258812443220222e+02
-4.158097844049473935e+01,-6.226421768244718891e+01,-5.184898196527889240e+02
-4.356806794014704565e+01,-6.488380251275619059e+01,-5.279338070343749223e+02
-4.521053893521026623e+01,-6.707610935585452694e+01,-5.356627086485751761e+02
-4.727128206895379492e+01,-6.979666373884137442e+01,-5.450622189623671829e+02
-4.943298991993659541e+01,-7.256242434499303329e+01,-5.544257898618478748e+02
-5.123485471975971706e+01,-7.480733006097824500e+01,-5.618899187304106135e+02
-5.357931242572829689e+01,-7.760168329898793615e+01,-5.712008752477485132e+02
-5.602738732240628394e+01,-8.033650830087594841e+01,-5.805028355105592937e+02
-5.811188175013694490e+01,-8.253436907226669916e+01,-5.881227928542679138e+02
-6.070444778414267262e+01,-8.519083865001343270e+01,-5.974083593825579328e+02
-6.331349211623344075e+01,-8.784891479467380293e+01,-6.066888493422381998e+02
-6.543889207005423714e+01,-9.000312869256367776e+01,-6.142023057213518769e+02
-6.807318287710376126e+01,-9.275691727823503641e+01,-6.234475186407605634e+02
-7.071414204944701964e+01,-9.569722841493242527e+01,-6.326331980726431539e+02
-7.285751132561250643e+01,-9.821483825519409550e+01,-6.400275359068805301e+02
-7.566040089724653228e+01,-1.014017273859108030e+02,-6.490817497936234304e+02
-7.877064544231458854e+01,-1.045941846410886455e+02,-6.580330534379469327e+02
-8.154811153818522484e+01,-1.072138011914818634e+02,-6.652897283797633463e+02
